ID,Age,Overall,Potential,Value,Wage,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,Release.Clause,Preferred.Foot,Work.Rate,Position,International.Reputation
223511,28,67,67,€600K,€5K,5'9,161lbs,56,56,56,59,57,57,57,59,56,56,56,60,57,57,57,60,67,64,64,64,67,68,69,69,69,68,58,35,74,54,28,69,31,49,47,60,68,73,72,62,68,48,60,69,64,40,74,68,48,42,44,52,66,72,70,€1.2M,Right,MediumMedium,RB,1
229911,21,67,78,€1.1M,€3K,6'1,148lbs,55,55,55,60,57,57,57,60,57,57,57,63,59,59,59,63,67,65,65,65,67,68,68,68,68,68,67,26,64,63,34,67,36,30,63,66,76,77,73,48,76,39,84,71,67,29,73,62,66,32,36,65,65,71,66,€2.3M,Left,MediumMedium,LB,1
165911,34,67,67,€375K,€3K,5'10,154lbs,69,69,69,71,71,71,71,71,72,72,72,70,68,68,68,70,59,58,58,58,59,56,52,52,52,56,68,70,52,73,66,66,73,73,67,70,72,73,71,65,76,70,74,53,68,66,33,58,73,73,69,56,52,29,27,€469K,Left,HighLow,CAM,2
172823,31,67,67,€675K,€6K,5'11,154lbs,68,68,68,67,68,68,68,67,67,67,67,66,61,61,61,66,52,49,49,49,52,50,45,45,45,50,55,67,62,61,67,65,70,63,52,65,75,72,77,67,67,66,73,68,66,65,61,34,67,65,63,70,21,20,31,€1.2M,Right,HighLow,LS,1
228120,21,67,76,€1M,€4K,5'10,154lbs,64,64,64,68,67,67,67,68,68,68,68,69,67,67,67,69,68,67,67,67,68,68,67,67,67,68,64,47,60,66,58,72,67,50,61,70,78,79,74,64,80,62,77,59,66,50,67,69,65,68,45,71,60,65,64,,Left,HighMedium,LB,1
229144,24,67,71,€1M,€2K,5'10,165lbs,67,67,67,62,65,65,65,62,60,60,60,59,53,53,53,59,46,44,44,44,46,45,45,45,45,45,30,71,63,48,62,65,55,41,29,67,72,70,62,56,65,69,70,66,68,66,56,30,66,47,64,59,29,26,24,€1.4M,Right,MediumMedium,ST,1
207897,26,67,68,€725K,€8K,6'1,192lbs,63,63,63,64,63,63,63,64,63,63,63,65,64,64,64,65,67,66,66,66,67,67,66,66,66,67,64,52,63,67,60,64,68,68,64,68,72,75,63,58,66,72,74,79,73,65,67,54,48,55,50,63,63,67,66,€997K,Left,HighMedium,LB,1
163865,33,67,67,€300K,€4K,6'2,196lbs,45,45,45,39,42,42,42,39,44,44,44,43,53,53,53,43,55,63,63,63,55,58,67,67,67,58,31,24,71,58,32,21,19,44,60,55,29,33,27,57,31,46,79,59,77,20,59,66,39,49,43,64,64,68,66,€525K,Right,MediumMedium,RCB,1
173337,35,67,67,€180K,€3K,5'10,161lbs,55,55,55,55,55,55,55,55,59,59,59,56,63,63,63,56,61,67,67,67,61,61,68,68,68,61,57,53,70,75,39,46,30,31,69,57,34,38,58,56,62,46,67,51,71,59,70,66,44,67,29,76,65,67,67,€225K,Right,MediumMedium,LCM,2
238873,17,67,88,€1.7M,€11K,6'2,176lbs,67,67,67,65,67,67,67,65,65,65,65,64,58,58,58,64,46,43,43,43,46,42,37,37,37,42,50,70,59,61,56,68,25,45,50,67,61,73,61,63,48,64,62,60,67,57,35,18,68,55,59,50,19,12,15,€4.9M,Right,HighMedium,ST,1
183833,34,67,67,€400K,€3K,6'0,163lbs,67,67,67,63,65,65,65,63,63,63,63,62,60,60,60,62,49,50,50,50,49,47,45,45,45,47,55,68,67,59,63,57,69,65,54,69,46,58,52,64,68,65,70,71,73,63,53,42,76,55,65,65,22,19,18,€700K,Right,HighMedium,ST,1
207898,29,67,67,€750K,€3K,6'0,181lbs,68,68,68,63,64,64,64,63,61,61,61,63,56,56,56,63,49,46,46,46,49,47,44,44,44,47,48,67,68,55,62,65,59,45,51,61,71,76,68,61,79,69,75,85,77,54,58,23,70,41,66,66,24,21,19,€1M,Right,MediumMedium,ST,1
213530,24,67,71,€975K,€4K,5'9,154lbs,57,57,57,62,61,61,61,62,64,64,64,65,67,67,67,65,68,69,69,69,68,67,66,66,66,67,62,41,53,69,35,64,62,55,67,66,61,55,69,66,71,53,60,81,67,43,61,65,57,68,41,71,65,67,66,€1.3M,Right,MediumMedium,RCM,1
225050,24,67,70,€825K,€2K,6'7,212lbs,47,47,47,43,44,44,44,43,43,43,43,45,48,48,48,45,58,60,60,60,58,60,67,67,67,60,35,30,71,59,32,36,27,30,34,52,45,53,34,56,30,41,32,65,90,28,62,62,28,31,47,62,64,70,63,€1.5M,Left,LowLow,CB,1
237594,21,67,76,€1M,€7K,6'5,196lbs,48,48,48,43,44,44,44,43,43,43,43,45,47,47,47,45,57,59,59,59,57,60,67,67,67,60,38,30,72,52,34,39,35,37,43,46,52,51,38,60,52,47,70,54,77,24,58,62,33,32,40,64,66,70,70,,Right,LowHigh,CB,1
183066,30,67,67,€575K,€5K,6'2,176lbs,49,49,49,50,50,50,50,50,52,52,52,53,56,56,56,53,61,64,64,64,61,63,67,67,67,63,33,28,72,61,27,60,31,36,57,55,65,50,64,61,45,43,69,70,70,29,60,66,28,44,40,68,66,66,67,€1M,Right,MediumHigh,CB,1
199963,28,67,67,€625K,€3K,5'8,150lbs,54,54,54,55,55,55,55,55,56,56,56,58,60,60,60,58,67,67,67,67,67,67,68,68,68,67,40,27,56,66,27,58,36,67,53,64,75,73,77,66,76,75,76,85,63,34,72,71,30,46,37,67,67,68,60,€1.3M,Right,MediumHigh,CDM,1
219931,25,67,69,€950K,€6K,6'1,190lbs,68,68,68,63,65,65,65,63,64,64,64,62,60,60,60,62,49,49,49,49,49,47,46,46,46,47,41,67,69,62,64,64,52,35,55,66,53,70,63,62,48,71,67,65,78,70,30,33,62,55,65,67,23,38,17,€1.5M,Right,HighLow,ST,1
222235,29,67,67,€600K,€5K,6'1,176lbs,61,61,61,62,62,62,62,62,61,61,61,64,63,63,63,64,67,66,66,66,67,67,67,67,67,67,65,49,59,58,42,60,55,39,59,59,67,71,58,66,52,57,66,77,78,43,64,65,67,61,37,59,66,66,67,€1.3M,Left,MediumMedium,LCB,1
237339,22,67,70,€800K,€3K,5'7,139lbs,52,52,52,63,58,58,58,63,60,60,60,66,61,61,61,66,69,63,63,63,69,68,60,60,60,68,67,23,37,64,24,64,33,29,54,65,90,86,78,63,86,37,69,84,45,26,61,62,61,48,33,52,60,65,58,€1.1M,Right,HighMedium,RB,1
238619,24,67,72,€875K,€5K,6'0,183lbs,46,46,46,48,47,47,47,48,51,51,51,52,58,58,58,52,63,68,68,68,63,65,70,70,70,65,38,24,60,67,35,38,51,56,61,56,62,64,58,64,60,41,80,71,78,25,80,65,21,57,57,50,67,71,70,€1.5M,Left,MediumHigh,LCM,1
241947,18,67,81,€1.6M,€3K,5'7,143lbs,63,63,63,69,66,66,66,69,66,66,66,68,60,60,60,68,52,47,47,47,52,48,39,39,39,48,65,62,32,61,61,71,63,47,66,65,91,83,83,53,89,68,90,60,58,58,32,22,63,58,58,60,26,28,24,€3.3M,Right,HighMedium,LF,1
192283,27,67,68,€900K,€2K,6'2,174lbs,68,68,68,65,66,66,66,65,64,64,64,65,62,62,62,65,55,54,54,54,55,53,51,51,51,53,62,66,66,62,59,65,70,67,59,64,63,56,68,67,63,72,62,81,71,65,75,33,70,54,61,69,28,40,34,€1.2M,Right,HighMedium,RW,1
219164,22,67,74,€925K,€6K,5'10,190lbs,60,60,60,61,61,61,61,61,62,62,62,63,64,64,64,63,66,67,67,67,66,66,67,67,67,66,60,39,55,69,42,60,46,43,66,64,67,68,64,60,73,65,63,73,77,58,71,65,60,53,53,58,62,67,63,€1.7M,Right,MediumMedium,CDM,1
104476,34,67,67,€375K,€2K,5'10,163lbs,65,65,65,64,66,66,66,64,67,67,67,65,69,69,69,65,64,68,68,68,64,62,64,64,64,62,65,54,63,72,62,64,69,68,69,69,45,39,60,75,79,70,61,66,75,65,66,66,65,69,55,76,61,55,51,€469K,Right,MediumHigh,CAM,1
193564,26,67,68,€900K,€2K,5'10,170lbs,67,67,67,68,68,68,68,68,68,68,68,68,63,63,63,68,52,51,51,51,52,49,45,45,45,49,65,64,58,67,65,67,74,75,59,71,69,66,71,65,77,69,62,68,72,71,53,20,64,65,66,77,38,22,21,€1.4M,Right,HighHigh,ST,1
210205,29,67,67,€600K,€3K,6'1,187lbs,58,58,58,59,59,59,59,59,60,60,60,62,63,63,63,62,67,68,68,68,67,67,70,70,70,67,70,30,62,67,30,62,42,37,59,64,41,67,54,65,43,68,72,72,82,56,80,62,57,55,33,59,64,69,70,€900K,Right,MediumHigh,LCM,1
229917,23,67,72,€850K,€1K,6'0,159lbs,51,51,51,53,50,50,50,53,49,49,49,56,52,52,52,56,67,62,62,62,67,68,68,68,68,68,65,26,62,56,31,57,35,23,37,57,67,69,47,60,55,42,66,79,76,23,67,68,45,26,42,60,65,69,68,€1.4M,Left,MediumMedium,LCB,1
202526,25,67,70,€975K,€3K,5'10,148lbs,68,68,68,67,68,68,68,67,67,67,67,67,62,62,62,67,53,49,49,49,53,50,44,44,44,50,59,64,65,62,60,65,59,54,54,66,69,73,72,66,63,65,85,82,67,63,47,29,73,65,62,67,23,24,22,€1.8M,Right,HighMedium,ST,1
146974,33,67,67,€300K,€4K,5'10,154lbs,54,54,54,52,52,52,52,52,53,53,53,53,56,56,56,53,61,64,64,64,61,62,68,68,68,62,40,45,65,60,40,43,43,49,55,58,55,67,65,61,67,52,92,71,80,45,78,64,36,47,52,64,63,61,64,€480K,Right,MediumMedium,CB,1
225310,22,67,74,€1.1M,€5K,5'7,172lbs,62,62,62,64,64,64,64,64,66,66,66,65,67,67,67,65,67,69,69,69,67,67,68,68,68,67,55,48,59,67,38,64,53,37,68,67,71,66,84,68,69,62,89,77,74,58,71,62,54,66,45,69,64,65,69,,Right,HighHigh,LCM,1
245790,20,67,74,€1.1M,€3K,5'7,137lbs,62,62,62,69,67,67,67,69,67,67,67,69,62,62,62,69,54,50,50,50,54,50,39,39,39,50,64,63,31,65,47,71,61,46,68,70,84,82,78,59,86,61,56,68,44,45,47,31,64,57,51,41,17,29,26,€2.5M,Right,MediumMedium,RW,1
220191,24,67,72,€875K,€13K,6'4,190lbs,45,45,45,37,40,40,40,37,38,38,38,39,42,42,42,39,52,56,56,56,52,55,67,67,67,55,24,22,67,35,25,39,30,30,29,52,31,49,27,57,30,61,62,46,90,19,72,62,28,28,32,46,64,70,64,,Right,MediumMedium,CB,1
236831,22,67,76,€1.2M,€9K,6'6,198lbs,68,68,68,65,66,66,66,65,63,63,63,64,55,55,55,64,49,45,45,45,49,47,45,45,45,47,58,68,72,58,59,68,43,31,35,70,67,69,55,56,30,66,67,63,77,56,55,19,63,54,55,64,25,28,22,,Left,MediumMedium,ST,1
191263,30,67,67,€725K,€12K,5'9,170lbs,64,64,64,67,66,66,66,67,68,68,68,67,67,67,67,67,61,62,62,62,61,60,59,59,59,60,63,63,54,69,56,68,68,63,65,70,59,54,82,61,65,61,68,66,66,59,66,51,65,67,55,70,41,60,55,€1.2M,Right,MediumLow,CAM,1
215584,29,67,67,€575K,€4K,6'3,176lbs,64,64,64,66,64,64,64,66,65,65,65,67,64,64,64,67,68,63,63,63,68,67,63,63,63,67,70,57,59,63,61,64,59,38,62,63,75,77,76,62,45,56,77,81,80,61,31,55,59,62,41,56,57,63,70,€776K,Right,HighMedium,RB,1
219680,24,67,72,€875K,€2K,6'5,179lbs,48,48,48,46,46,46,46,46,47,47,47,49,53,53,53,49,60,64,64,64,60,62,68,68,68,62,47,28,70,64,30,43,39,35,58,54,50,53,52,57,35,48,49,58,82,29,69,66,25,34,45,64,64,69,63,€1.4M,Right,MediumMedium,CB,1
220448,24,67,73,€1M,€2K,5'10,154lbs,63,63,63,68,66,66,66,68,68,68,68,68,63,63,63,68,51,50,50,50,51,47,41,41,41,47,67,59,50,71,55,69,52,48,69,69,69,65,74,59,74,63,58,59,59,56,36,15,63,67,60,55,50,20,18,€2M,Right,HighLow,LM,1
222240,28,67,67,€600K,€7K,6'1,172lbs,65,65,65,64,64,64,64,64,63,63,63,65,64,64,64,65,67,66,66,66,67,67,68,68,68,67,68,60,65,60,53,63,76,80,63,61,70,68,62,63,72,70,60,74,79,63,63,66,60,58,50,60,68,67,62,€1.3M,Right,HighMedium,RB,1
234016,30,67,67,€725K,€9K,5'8,152lbs,64,64,64,68,67,67,67,68,67,67,67,67,62,62,62,67,54,50,50,50,54,50,43,43,43,50,58,65,40,66,53,72,66,62,51,71,76,72,74,64,71,62,54,64,53,63,51,31,58,61,63,63,20,35,30,€1.4M,Right,MediumMedium,CAM,1
245792,23,67,74,€1.1M,€15K,6'0,170lbs,63,63,63,69,66,66,66,69,66,66,66,68,60,60,60,68,55,50,50,50,55,52,44,44,44,52,66,59,44,62,51,72,54,35,57,66,91,87,85,63,75,60,50,59,58,49,54,34,58,58,56,60,31,31,24,€2.1M,Right,HighMedium,RW,1
211745,28,67,67,€625K,€3K,5'9,150lbs,58,58,58,61,60,60,60,61,62,62,62,63,64,64,64,63,67,67,67,67,67,66,65,65,65,66,59,49,41,63,43,59,40,47,65,61,71,67,70,64,79,65,82,87,66,57,75,63,49,60,61,62,65,66,64,€969K,Left,HighHigh,RCM,1
242209,25,67,67,€825K,€1K,5'9,159lbs,64,64,64,64,65,65,65,64,66,66,66,66,67,67,67,66,67,69,69,69,67,66,67,67,67,66,58,54,59,73,51,68,56,49,72,65,66,66,57,60,71,70,62,69,76,56,72,65,60,60,55,52,63,64,67,€1.1M,Right,MediumHigh,RCM,1
198178,28,67,69,€725K,€2K,5'11,163lbs,48,48,48,50,49,49,49,50,52,52,52,53,56,56,56,53,61,65,65,65,61,63,68,68,68,63,48,25,58,59,28,47,42,22,60,57,59,58,64,55,61,44,86,65,72,27,82,62,38,53,56,64,67,68,68,€961K,Right,MediumMedium,CB,1
198690,26,67,68,€900K,€1K,5'7,148lbs,62,62,62,68,66,66,66,68,67,67,67,67,62,62,62,67,55,52,52,52,55,52,45,45,45,52,68,57,52,64,57,68,70,68,61,65,81,81,91,53,89,70,71,65,34,65,45,32,55,72,64,62,51,38,17,€1.3M,Left,MediumLow,CAM,1
204322,24,67,70,€975K,€3K,5'9,165lbs,64,64,64,68,66,66,66,68,67,67,67,68,62,62,62,68,55,54,54,54,55,52,48,48,48,52,57,61,60,66,37,64,53,47,61,66,83,86,93,63,82,51,77,75,64,54,69,41,60,64,63,56,40,20,18,€1.8M,Right,HighMedium,RM,1
218658,23,67,71,€825K,€16K,6'4,172lbs,55,55,55,60,58,58,58,60,59,59,59,63,60,60,60,63,67,65,65,65,67,68,67,67,67,68,63,25,60,62,24,62,37,24,60,61,83,88,59,58,40,47,48,71,79,26,76,64,54,56,31,55,60,67,64,€1.6M,Right,HighMedium,RWB,1
219938,23,67,74,€1.1M,€2K,6'0,172lbs,67,67,67,64,66,66,66,64,64,64,64,64,59,59,59,64,50,48,48,48,50,49,46,46,46,49,50,66,67,61,67,63,60,61,45,63,64,70,60,66,70,67,77,72,75,56,58,26,66,62,62,62,20,28,30,€1.9M,Right,HighMedium,ST,1
238882,23,67,72,€1M,€8K,5'11,165lbs,67,67,67,67,67,67,67,67,67,67,67,68,64,64,64,68,56,54,54,54,56,54,49,49,49,54,62,69,62,64,50,66,35,43,66,68,71,68,61,66,66,61,63,71,62,58,38,32,65,64,72,50,39,38,34,€2.2M,Right,MediumMedium,LM,1
213027,23,67,70,€825K,€5K,6'0,172lbs,48,48,48,48,47,47,47,48,48,48,48,51,52,52,52,51,61,62,62,62,61,63,67,67,67,63,44,24,63,57,29,34,39,32,50,53,71,77,62,58,62,49,80,73,86,30,79,61,29,46,51,58,64,62,62,€1.5M,Right,MediumHigh,RCB,1
229667,28,67,67,€775K,€3K,5'9,150lbs,63,63,63,68,66,66,66,68,66,66,66,68,60,60,60,68,56,49,49,49,56,53,44,44,44,53,65,57,46,63,57,73,60,55,53,68,82,83,77,61,78,68,71,65,44,53,36,24,60,57,61,56,40,35,33,€1.2M,Right,MediumMedium,RM,1
206628,31,67,67,€525K,€5K,5'10,157lbs,55,55,55,59,58,58,58,59,61,61,61,61,65,65,65,61,66,68,68,68,66,65,65,65,65,65,52,34,47,69,28,60,61,40,61,69,55,48,66,61,64,48,51,84,68,51,60,62,62,52,41,50,66,73,66,€788K,Right,MediumHigh,LDM,1
218660,21,67,77,€1.2M,€12K,5'6,143lbs,64,64,64,69,67,67,67,69,67,67,67,68,60,60,60,68,53,49,49,49,53,51,41,41,41,51,61,62,42,66,54,73,58,45,58,68,85,77,83,63,80,64,34,55,51,53,37,20,61,58,67,62,33,31,36,,Right,HighMedium,RW,1
220708,22,67,73,€1M,€7K,5'10,174lbs,66,66,66,69,68,68,68,69,67,67,67,67,57,57,57,67,51,44,44,44,51,47,39,39,39,47,66,65,39,60,61,69,65,34,37,66,82,85,83,59,76,70,57,66,71,67,59,21,66,63,57,60,20,17,19,€2.1M,Right,HighLow,RM,1
223268,30,67,67,€725K,€4K,5'10,161lbs,66,66,66,67,67,67,67,67,68,68,68,67,67,67,67,67,61,62,62,62,61,59,58,58,58,59,63,65,61,69,65,66,62,64,65,65,61,62,67,62,73,68,60,64,65,64,59,56,67,70,59,68,46,56,46,€1.3M,Right,HighLow,CAM,1
225316,23,67,74,€925K,€13K,6'4,179lbs,52,52,52,54,53,53,53,54,54,54,54,57,57,57,57,57,64,65,65,65,64,65,68,68,68,65,44,26,65,64,26,61,38,28,54,62,70,72,60,60,60,50,75,71,77,35,72,61,30,42,37,63,64,67,66,€1.9M,Right,MediumMedium,CB,1
225572,22,67,76,€1M,€1K,6'0,172lbs,54,54,54,61,57,57,57,61,59,59,59,63,60,60,60,63,68,63,63,63,68,68,64,64,64,68,66,48,58,64,27,55,48,26,47,65,74,79,73,65,63,22,71,81,63,31,48,62,45,53,39,62,63,64,62,€1.6M,Left,LowMedium,LB,1
228388,23,67,76,€1.2M,€4K,5'11,181lbs,68,68,68,68,68,68,68,68,67,67,67,67,64,64,64,67,60,58,58,58,60,59,57,57,57,59,58,63,59,62,63,70,50,39,51,68,72,75,75,66,74,66,64,67,82,59,54,50,64,67,63,57,34,53,51,€2.3M,Right,MediumMedium,LM,1
208165,25,67,74,€900K,€8K,6'3,183lbs,53,53,53,50,52,52,52,50,54,54,54,54,61,61,61,54,61,68,68,68,61,63,68,68,68,63,53,36,70,68,32,34,42,30,66,65,39,33,44,59,49,52,33,61,76,30,72,69,55,56,38,63,61,70,68,€1.7M,Right,MediumMedium,CB,1
231205,22,67,74,€900K,€3K,5'9,159lbs,54,54,54,61,59,59,59,61,60,60,60,63,61,61,61,63,68,66,66,66,68,68,66,66,66,68,65,31,48,67,26,65,51,31,56,69,71,72,73,62,75,51,63,69,62,30,72,63,52,49,39,56,62,69,69,€1.6M,Right,MediumMedium,RB,1
205094,29,67,67,€750K,€3K,5'11,183lbs,65,65,65,67,67,67,67,67,67,67,67,67,66,66,66,67,65,63,63,63,65,64,60,60,60,64,62,59,54,63,55,67,60,56,59,66,78,68,74,68,66,66,60,66,54,60,61,65,67,65,61,63,43,63,57,€938K,Right,HighMedium,RS,1
211238,23,67,71,€1M,€2K,5'10,163lbs,64,64,64,67,66,66,66,67,67,67,67,67,65,65,65,67,63,61,61,61,63,62,57,57,57,62,63,62,48,66,66,66,62,56,60,66,77,76,77,59,65,68,59,73,61,63,58,56,60,67,59,56,47,53,54,€1.3M,Right,MediumMedium,CAM,1
213798,23,67,75,€1.1M,€4K,5'9,157lbs,64,64,64,66,66,66,66,66,67,67,67,66,68,68,68,66,62,64,64,64,62,60,60,60,60,60,73,64,49,71,56,66,77,75,70,71,44,48,61,56,76,74,64,66,66,74,65,57,63,66,60,69,52,57,55,€2.2M,Left,MediumLow,LCM,1
214054,24,67,70,€975K,€1K,5'9,163lbs,62,62,62,68,66,66,66,68,67,67,67,67,64,64,64,67,58,55,55,55,58,54,49,49,49,54,69,61,38,64,54,66,71,68,57,67,71,69,78,63,74,59,71,72,66,63,37,44,63,68,69,56,53,36,23,€1.4M,Right,MediumMedium,LM,1
216102,27,67,67,€800K,€3K,6'0,165lbs,68,68,68,68,68,68,68,68,68,68,68,68,63,63,63,68,55,52,52,52,55,53,49,49,49,53,63,59,63,64,65,70,69,42,55,70,67,70,67,68,61,70,67,69,67,61,53,24,70,64,73,67,48,27,36,€1.7M,Right,MediumMedium,LM,1
152870,34,67,67,€230K,€3K,6'2,183lbs,53,53,53,50,49,49,49,50,48,48,48,50,51,51,51,50,60,59,59,59,60,63,67,67,67,63,55,36,69,40,31,41,31,45,39,55,51,63,64,70,56,70,71,70,80,59,70,48,24,50,66,58,69,73,67,€403K,Left,LowMedium,RCB,1
218662,27,67,68,€900K,€4K,5'8,150lbs,68,68,68,68,68,68,68,68,67,67,67,68,61,61,61,68,53,52,52,52,53,49,47,47,47,49,56,61,51,67,80,69,45,52,53,70,76,74,91,67,78,69,85,79,79,57,79,27,68,55,64,63,31,17,22,€1.5M,Right,HighHigh,ST,1
209703,25,67,70,€800K,€3K,5'11,159lbs,50,50,50,56,53,53,53,56,55,55,55,59,58,58,58,59,66,66,66,66,66,67,68,68,68,67,58,25,55,64,29,57,34,28,66,58,70,71,62,63,62,28,66,59,67,24,72,70,50,40,58,65,67,70,68,€1.2M,Right,MediumMedium,RCB,1
216103,34,67,67,€400K,€3K,6'0,150lbs,68,68,68,62,65,65,65,62,63,63,63,60,56,56,56,60,44,44,44,44,44,42,43,43,43,42,41,70,74,62,67,64,47,37,42,65,52,55,68,61,65,70,65,51,68,64,52,18,67,55,66,65,28,18,22,€840K,Right,HighMedium,ST,1
234791,23,67,72,€875K,€6K,6'3,174lbs,50,50,50,50,48,48,48,50,49,49,49,53,53,53,53,53,63,63,63,63,63,65,67,67,67,65,55,30,69,59,33,47,28,37,58,57,62,62,62,61,70,47,84,65,76,23,47,63,30,32,41,48,66,70,68,€1.4M,Left,MediumMedium,CB,1
241703,21,67,79,€1.4M,€4K,5'9,148lbs,63,63,63,66,65,65,65,66,65,65,65,67,64,64,64,67,64,61,61,61,64,62,56,56,56,62,61,65,45,67,53,71,53,47,58,68,71,70,70,61,78,61,54,74,51,43,48,60,59,57,53,68,48,52,56,€2.3M,Right,MediumMedium,RM,1
219688,27,67,70,€775K,€3K,6'2,176lbs,53,53,53,52,53,53,53,52,53,53,53,55,58,58,58,55,63,65,65,65,63,64,68,68,68,64,45,32,75,66,37,57,36,39,62,63,54,60,32,60,56,50,62,65,71,45,62,64,34,36,38,52,61,69,68,€1.3M,Right,HighLow,LCB,1
246056,28,67,68,€0,€0,5'6,152lbs,54,54,54,58,57,57,57,58,59,59,59,62,64,64,64,62,67,68,68,68,67,67,66,66,66,67,55,19,67,70,12,66,48,59,68,66,68,65,63,64,77,66,66,79,64,41,71,68,38,55,60,54,59,64,62,,Right,MediumMedium,CDM,1
200233,27,67,67,€800K,€3K,6'1,174lbs,63,63,63,67,66,66,66,67,67,67,67,66,63,63,63,66,51,51,51,51,51,47,42,42,42,47,61,64,39,67,61,68,69,64,60,70,60,58,67,60,65,59,42,63,68,62,57,34,67,67,60,65,29,22,24,€1.2M,Right,MediumLow,CAM,1
206633,29,67,67,€750K,€3K,6'0,174lbs,68,68,68,67,68,68,68,67,67,67,67,66,66,66,66,66,61,61,61,61,61,60,59,59,59,60,60,68,59,68,63,66,73,65,59,67,58,68,65,65,66,73,63,68,69,68,72,52,65,65,69,65,34,58,53,€1.1M,Right,MediumMedium,ST,1
214313,25,67,69,€925K,€3K,5'10,154lbs,67,67,67,68,68,68,68,68,67,67,67,67,61,61,61,67,54,53,53,53,54,52,49,49,49,52,59,63,60,61,59,68,63,35,58,70,81,75,78,64,75,63,73,56,68,59,53,40,65,61,64,64,41,30,24,,Right,MediumMedium,LM,1
212778,26,67,71,€825K,€7K,6'2,183lbs,55,55,55,57,56,56,56,57,58,58,58,60,61,61,61,60,63,65,65,65,63,64,68,68,68,64,55,34,66,63,32,57,36,36,59,59,68,47,69,63,44,47,72,71,80,30,68,57,57,61,41,48,66,69,66,€1.8M,Left,LowHigh,LCB,1
236074,34,67,67,€220K,€7K,6'3,174lbs,62,62,62,59,59,59,59,59,58,58,58,59,60,60,60,59,66,66,66,66,66,68,70,70,70,68,59,40,73,60,52,56,48,44,52,57,60,70,52,69,48,71,43,65,77,63,71,72,59,46,49,78,63,74,66,€418K,Left,MediumMedium,LB,1
244266,21,67,75,€1.1M,€1K,5'11,161lbs,64,64,64,68,67,67,67,68,66,66,66,67,59,59,59,67,51,46,46,46,51,47,39,39,39,47,62,67,39,59,53,75,52,42,55,73,79,72,58,67,67,64,42,54,55,49,42,23,58,55,45,52,27,22,23,€2.7M,Right,MediumMedium,LW,1
198955,26,67,68,€900K,€4K,5'10,163lbs,65,65,65,67,67,67,67,67,68,68,68,67,67,67,67,67,60,59,59,59,60,57,53,53,53,57,67,59,47,70,55,66,80,82,69,69,63,65,66,66,69,79,57,59,64,71,53,57,62,67,70,60,40,38,44,€1.5M,Left,MediumLow,RM,1
201515,28,67,67,€775K,€3K,5'9,159lbs,65,65,65,68,68,68,68,68,68,68,68,68,63,63,63,68,53,53,53,53,53,50,48,48,48,50,68,66,44,66,48,70,74,75,62,67,69,66,72,57,72,75,67,54,59,58,76,26,68,69,76,60,40,38,28,€1.2M,Right,MediumLow,LM,1
152107,32,67,67,€450K,€5K,6'2,176lbs,55,55,55,53,54,54,54,53,56,56,56,55,61,61,61,55,61,66,66,66,61,62,67,67,67,62,46,38,72,67,43,55,37,43,62,60,48,43,42,55,55,66,42,66,70,50,73,66,40,58,35,57,65,67,67,€653K,Left,MediumHigh,CB,1
234283,27,67,67,€800K,€3K,5'9,157lbs,62,62,62,68,65,65,65,68,65,65,65,67,59,59,59,67,53,48,48,48,53,49,40,40,40,49,67,60,35,66,59,68,68,67,56,65,83,76,85,61,88,69,71,70,39,63,59,18,60,52,50,57,39,28,21,€1.2M,Right,MediumMedium,LM,1
195371,27,67,69,€750K,€3K,6'2,196lbs,51,51,51,48,46,46,46,48,48,48,48,49,54,54,54,49,62,65,65,65,62,64,68,68,68,64,57,45,69,66,39,22,47,40,61,61,52,51,69,60,45,55,71,70,74,52,68,67,20,29,45,55,63,67,63,€1.2M,Right,LowHigh,RCB,1
152620,33,67,67,€450K,€2K,5'8,154lbs,65,65,65,66,67,67,67,66,67,67,67,66,68,68,68,66,66,67,67,67,66,65,65,65,65,65,61,59,57,68,64,66,66,63,64,67,60,57,72,71,79,65,77,71,65,64,68,64,68,64,50,72,61,61,61,€563K,Right,HighHigh,RCM,1
219948,22,67,75,€1.1M,€15K,5'10,139lbs,68,68,68,65,68,68,68,65,66,66,66,63,60,60,60,63,52,51,51,51,52,50,48,48,48,50,33,70,60,58,59,70,66,35,43,67,71,72,67,63,72,69,60,64,60,63,60,45,65,61,68,67,21,40,32,,Left,HighMedium,ST,1
238636,21,67,75,€975K,€4K,6'1,179lbs,61,61,61,62,61,61,61,62,62,62,62,64,65,65,65,64,67,68,68,68,67,66,66,66,66,66,55,54,61,66,41,62,41,38,64,65,66,66,65,63,63,63,66,86,73,58,70,70,46,59,48,63,57,64,60,€1.7M,Left,HighHigh,LCM,1
